x,y,z,u,v,w,vel_mag,rho,press,fluid,ThID
0.206897, 0.931034, 0.000000, 0.000000, 0.000685, -0.000000, 0.000685, 17.090253, 5.696751, 1, 0
0.241379, 0.931034, 0.000000, 0.000000, 0.007168, 0.000000, 0.007168, 20.888360, 6.962787, 1, 0
0.275862, 0.931034, 0.000000, -0.000000, 0.009617, 0.000000, 0.009617, 22.896717, 7.632239, 1, 0
0.310345, 0.931034, 0.000000, 0.000000, 0.009177, 0.000000, 0.009177, 23.353964, 7.784655, 1, 0
0.344828, 0.931034, 0.000000, 0.000000, 0.009177, 0.000000, 0.009177, 23.353964, 7.784655, 1, 0
0.379310, 0.931034, 0.000000, 0.000000, 0.009177, 0.000000, 0.009177, 23.353964, 7.784655, 1, 0
0.413793, 0.931034, 0.000000, 0.000000, 0.009177, 0.000000, 0.009177, 23.353964, 7.784655, 1, 0
0.448276, 0.931034, 0.000000, 0.000000, 0.009177, 0.000000, 0.009177, 23.353964, 7.784655, 1, 0
0.482759, 0.931034, 0.000000, 0.000000, 0.009177, 0.000000, 0.009177, 23.353964, 7.784655, 1, 0
0.517241, 0.931034, 0.000000, 0.000000, 0.009177, 0.000000, 0.009177, 23.353964, 7.784655, 1, 0
0.551724, 0.931034, 0.000000, 0.000000, 0.009177, 0.000000, 0.009177, 23.353964, 7.784655, 1, 0
0.586207, 0.931034, 0.000000, 0.000000, 0.009177, 0.000000, 0.009177, 23.353964, 7.784655, 1, 0
0.620690, 0.931034, 0.000000, 0.000000, 0.009177, 0.000000, 0.009177, 23.353964, 7.784655, 1, 0
0.655172, 0.931034, 0.000000, 0.000000, 0.009177, 0.000000, 0.009177, 23.353964, 7.784655, 1, 0
0.689655, 0.931034, 0.000000, 0.000000, 0.009177, 0.000000, 0.009177, 23.353964, 7.784655, 1, 0
0.724138, 0.931034, 0.000000, 0.000000, 0.008683, -0.000000, 0.008683, 23.184285, 7.728095, 1, 0
0.758621, 0.931034, 0.000000, 0.000000, 0.010616, 0.000000, 0.010616, 23.679949, 7.893316, 1, 0
0.793103, 0.931034, 0.000000, 0.000000, 0.008838, 0.000000, 0.008838, 22.275273, 7.425091, 1, 0
0.827586, 0.931034, 0.000000, -0.000000, -0.000083, 0.000000, 0.000083, 23.459282, 7.819761, 1, 0
0.862069, 0.931034, 0.000000, -0.000000, 0.018101, -0.000000, 0.018101, 25.498731, 8.499577, 1, 0
0.896552, 0.931034, 0.000000, 0.000000, 0.022477, -0.000000, 0.022477, 21.481368, 7.160456, 1, 0
0.931034, 0.931034, 0.000000, -0.000000, -0.027731, 0.000000, 0.027731, 18.785472, 6.261824, 1, 0
0.965517, 0.931034, 0.000000, 0.000000, -0.012261, 0.000000, 0.012261, 42.594104, 14.198035, 1, 0
1.000000, 0.931034, 0.000000, 0.000000, 0.007321, 0.000000, 0.007321, 48.144635, 16.048212, 1, 0
0.000000, 0.965517, 0.000000, -0.000000, -0.017939, 0.000000, 0.017939, 5.988147, 1.996049, 1, 0
0.034483, 0.965517, 0.000000, -0.000000, 0.009675, -0.000000, 0.009675, 5.444541, 1.814847, 1, 0
0.068966, 0.965517, 0.000000, 0.000000, -0.029945, 0.000000, 0.029945, 6.216110, 2.072037, 1, 0
0.103448, 0.965517, 0.000000, 0.000000, -0.026963, 0.000000, 0.026963, 9.508265, 3.169422, 1, 0
0.137931, 0.965517, 0.000000, 0.000000, -0.017080, 0.000000, 0.017080, 14.009482, 4.669827, 1, 0
0.172414, 0.965517, 0.000000, -0.000000, -0.003464, -0.000000, 0.003464, 20.329661, 6.776554, 1, 0
0.206897, 0.965517, 0.000000, 0.000000, 0.010435, 0.000000, 0.010435, 26.244229, 8.748076, 1, 0
0.241379, 0.965517, 0.000000, -0.000000, 0.016716, 0.000000, 0.016716, 30.164007, 10.054669, 1, 0
0.275862, 0.965517, 0.000000, 0.000000, 0.017711, 0.000000, 0.017711, 31.654917, 10.551639, 1, 0
0.310345, 0.965517, 0.000000, -0.000000, 0.018078, 0.000000, 0.018078, 31.916004, 10.638668, 1, 0
0.344828, 0.965517, 0.000000, -0.000000, 0.018078, 0.000000, 0.018078, 31.916004, 10.638668, 1, 0
0.379310, 0.965517, 0.000000, -0.000000, 0.018078, 0.000000, 0.018078, 31.916004, 10.638668, 1, 0
0.413793, 0.965517, 0.000000, -0.000000, 0.018078, 0.000000, 0.018078, 31.916004, 10.638668, 1, 0
0.448276, 0.965517, 0.000000, -0.000000, 0.018078, 0.000000, 0.018078, 31.916004, 10.638668, 1, 0
0.482759, 0.965517, 0.000000, -0.000000, 0.018078, 0.000000, 0.018078, 31.916004, 10.638668, 1, 0
0.517241, 0.965517, 0.000000, -0.000000, 0.018078, 0.000000, 0.018078, 31.916004, 10.638668, 1, 0
0.551724, 0.965517, 0.000000, -0.000000, 0.018078, 0.000000, 0.018078, 31.916004, 10.638668, 1, 0
0.586207, 0.965517, 0.000000, -0.000000, 0.018078, 0.000000, 0.018078, 31.916004, 10.638668, 1, 0
0.620690, 0.965517, 0.000000, -0.000000, 0.018078, 0.000000, 0.018078, 31.916004, 10.638668, 1, 0
0.655172, 0.965517, 0.000000, -0.000000, 0.018078, 0.000000, 0.018078, 31.916004, 10.638668, 1, 0
0.689655, 0.965517, 0.000000, -0.000000, 0.018078, 0.000000, 0.018078, 31.916004, 10.638668, 1, 0
0.724138, 0.965517, 0.000000, -0.000000, 0.017796, 0.000000, 0.017796, 31.913886, 10.637962, 1, 0
0.758621, 0.965517, 0.000000, -0.000000, 0.019854, -0.000000, 0.019854, 32.563429, 10.854476, 1, 0
0.793103, 0.965517, 0.000000, 0.000000, 0.018158, 0.000000, 0.018158, 31.280234, 10.426745, 1, 0
0.827586, 0.965517, 0.000000, -0.000000, 0.011817, -0.000000, 0.011817, 33.202640, 11.067547, 1, 0
0.862069, 0.965517, 0.000000, -0.000000, 0.024519, -0.000000, 0.024519, 32.483343, 10.827781, 1, 0
0.896552, 0.965517, 0.000000, -0.000000, 0.019335, 0.000000, 0.019335, 30.054698, 10.018233, 1, 0
0.931034, 0.965517, 0.000000, 0.000000, -0.010396, -0.000000, 0.010396, 31.766773, 10.588924, 1, 0
0.965517, 0.965517, 0.000000, -0.000000, -0.009142, -0.000000, 0.009142, 47.212636, 15.737545, 1, 0
1.000000, 0.965517, 0.000000, -0.000000, 0.017688, 0.000000, 0.017688, 43.519373, 14.506458, 1, 0
0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 6.264364, 2.088121, 1, 0
0.034483, 1.000000, 0.000000, -0.031547, -0.007887, 0.000000, 0.032518, 5.363246, 1.787749, 1, 0
0.068966, 1.000000, 0.000000, -0.183526, -0.045882, 0.000000, 0.189174, 6.279842, 2.093281, 1, 0
0.103448, 1.000000, 0.000000, -0.138054, -0.034513, 0.000000, 0.142303, 10.598717, 3.532906, 1, 0
0.137931, 1.000000, 0.000000, -0.089413, -0.022353, 0.000000, 0.092164, 16.422029, 5.474010, 1, 0
0.172414, 1.000000, 0.000000, -0.046652, -0.011663, -0.000000, 0.048088, 23.826442, 7.942147, 1, 0
0.206897, 1.000000, 0.000000, -0.016411, -0.004103, -0.000000, 0.016916, 29.807102, 9.935701, 1, 0
0.241379, 1.000000, 0.000000, -0.002469, -0.000617, 0.000000, 0.002545, 32.534944, 10.844981, 1, 0
0.275862, 1.000000, 0.000000, 0.000180, 0.000045, 0.000000, 0.000185, 33.299382, 11.099794, 1, 0
0.310345, 1.000000, 0.000000, 0.000005, 0.000001, 0.000000, 0.000006, 33.365562, 11.121854, 1, 0
0.344828, 1.000000, 0.000000, 0.000005, 0.000001, 0.000000, 0.000006, 33.365562, 11.121854, 1, 0
0.379310, 1.000000, 0.000000, 0.000005, 0.000001, 0.000000, 0.000006, 33.365562, 11.121854, 1, 0
0.413793, 1.000000, 0.000000, 0.000005, 0.000001, 0.000000, 0.000006, 33.365562, 11.121854, 1, 0
0.448276, 1.000000, 0.000000, 0.000005, 0.000001, 0.000000, 0.000006, 33.365562, 11.121854, 1, 0
0.482759, 1.000000, 0.000000, 0.000005, 0.000001, 0.000000, 0.000006, 33.365562, 11.121854, 1, 0
0.517241, 1.000000, 0.000000, 0.000005, 0.000001, 0.000000, 0.000006, 33.365562, 11.121854, 1, 0
0.551724, 1.000000, 0.000000, 0.000005, 0.000001, 0.000000, 0.000006, 33.365562, 11.121854, 1, 0
0.586207, 1.000000, 0.000000, 0.000005, 0.000001, 0.000000, 0.000006, 33.365562, 11.121854, 1, 0
0.620690, 1.000000, 0.000000, 0.000005, 0.000001, 0.000000, 0.000006, 33.365562, 11.121854, 1, 0
0.655172, 1.000000, 0.000000, 0.000005, 0.000001, 0.000000, 0.000006, 33.365562, 11.121854, 1, 0
0.689655, 1.000000, 0.000000, 0.000005, 0.000001, 0.000000, 0.000006, 33.365562, 11.121854, 1, 0
0.724138, 1.000000, 0.000000, -0.000163, -0.000041, 0.000000, 0.000168, 33.385786, 11.128595, 1, 0
0.758621, 1.000000, 0.000000, 0.002052, 0.000513, -0.000000, 0.002115, 33.264290, 11.088097, 1, 0
0.793103, 1.000000, 0.000000, -0.002396, -0.000599, -0.000000, 0.002470, 32.701347, 10.900449, 1, 0
0.827586, 1.000000, 0.000000, 0.005799, 0.001450, 0.000000, 0.005977, 33.887617, 11.295872, 1, 0
0.862069, 1.000000, 0.000000, -0.000129, -0.000032, -0.000000, 0.000133, 32.122248, 10.707416, 1, 0
0.896552, 1.000000, 0.000000, -0.007440, -0.001860, -0.000000, 0.007669, 32.561207, 10.853736, 1, 0
0.931034, 1.000000, 0.000000, -0.018478, -0.004619, 0.000000, 0.019047, 34.587473, 11.529158, 1, 0
0.965517, 1.000000, 0.000000, 0.002268, 0.000567, -0.000000, 0.002338, 41.409861, 13.803287, 1, 0
1.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 35.175188, 11.725063, 1, 0
0.000000, 0.000000, 0.206897, -0.000000, 0.000000, 0.179849, 0.179849, 1.821323, 0.607108, 1, 1
0.034483, 0.000000, 0.206897, 0.089372, 0.107924, -0.000000, 0.140125, 3.734155, 1.244718, 1, 1
0.068966, 0.000000, 0.206897, 0.075885, 0.113856, 0.000000, 0.136827, 6.184249, 2.061416, 1, 1
0.103448, 0.000000, 0.206897, 0.079511, 0.146682, 0.000000, 0.166846, 8.501860, 2.833953, 1, 1
0.137931, 0.000000, 0.206897, 0.078056, 0.144635, -0.000000, 0.164353, 13.518566, 4.506189, 1, 1
0.172414, 0.000000, 0.206897, 0.077545, 0.108862, -0.000000, 0.133656, 16.140223, 5.380074, 1, 1
0.206897, 0.000000, 0.206897, 0.077390, 0.109249, 0.000000, 0.133883, 17.804680, 5.934893, 1, 1
0.241379, 0.000000, 0.206897, 0.077221, 0.101217, 0.000000, 0.127311, 18.716403, 6.238801, 1, 1
0.275862, 0.000000, 0.206897, 0.077221, 0.098935, 0.000000, 0.125503, 19.065243, 6.355081, 1, 1
0.310345, 0.000000, 0.206897, 0.077221, 0.098935, 0.000000, 0.125503, 19.065243, 6.355081, 1, 1
0.344828, 0.000000, 0.206897, 0.077221, 0.098935, 0.000000, 0.125503, 19.065243, 6.355081, 1, 1
0.379310, 0.000000, 0.206897, 0.077221, 0.098935, 0.000000, 0.125503, 19.065243, 6.355081, 1, 1
0.413793, 0.000000, 0.206897, 0.077221, 0.098935, 0.000000, 0.125503, 19.065243, 6.355081, 1, 1
0.448276, 0.000000, 0.206897, 0.077221, 0.098935, 0.000000, 0.125503, 19.065243, 6.355081, 1, 1
0.482759, 0.000000, 0.206897, 0.077221, 0.098935, 0.000000, 0.125503, 19.065243, 6.355081, 1, 1
0.517241, 0.000000, 0.206897, 0.077221, 0.098935, 0.000000, 0.125503, 19.065243, 6.355081, 1, 1
0.551724, 0.000000, 0.206897, 0.077221, 0.098935, 0.000000, 0.125503, 19.065243, 6.355081, 1, 1
0.586207, 0.000000, 0.206897, 0.077221, 0.098935, 0.000000, 0.125503, 19.065243, 6.355081, 1, 1
0.620690, 0.000000, 0.206897, 0.077221, 0.098935, 0.000000, 0.125503, 19.065243, 6.355081, 1, 1
0.655172, 0.000000, 0.206897, 0.077221, 0.098935, 0.000000, 0.125503, 19.065243, 6.355081, 1, 1
0.689655, 0.000000, 0.206897, 0.077221, 0.098935, 0.000000, 0.125503, 19.065243, 6.355081, 1, 1
0.724138, 0.000000, 0.206897, 0.077221, 0.098935, 0.000000, 0.125503, 19.065243, 6.355081, 1, 1
0.758621, 0.000000, 0.206897, 0.077221, 0.096459, 0.000000, 0.123561, 19.342660, 6.447553, 1, 1
0.793103, 0.000000, 0.206897, 0.077026, 0.092846, 0.000000, 0.120637, 18.082758, 6.027586, 1, 1
0.827586, 0.000000, 0.206897, 0.077069, 0.096832, -0.000000, 0.123758, 19.594691, 6.531564, 1, 1
0.862069, 0.000000, 0.206897, 0.076788, 0.082972, 0.000000, 0.113053, 18.592195, 6.197398, 1, 1
0.896552, 0.000000, 0.206897, 0.077383, 0.104174, 0.000000, 0.129770, 18.247412, 6.082471, 1, 1
0.931034, 0.000000, 0.206897, 0.076742, 0.105453, 0.000000, 0.130421, 19.078073, 6.359358, 1, 1
0.965517, 0.000000, 0.206897, 0.085117, 0.149215, 0.000000, 0.171784, 19.907133, 6.635711, 1, 1
1.000000, 0.000000, 0.206897, 0.000000, 0.000000, -0.013176, 0.013176, 18.378463, 6.126154, 1, 1
0.000000, 0.034483, 0.206897, -0.000000, -0.083059, 0.000000, 0.083059, 3.285761, 1.095254, 1, 1
0.034483, 0.034483, 0.206897, 0.235706, 0.174557, 0.003544, 0.293326, 6.022413, 2.007471, 1, 1
0.068966, 0.034483, 0.206897, 0.418573, 0.398818, -0.006859, 0.578193, 4.070956, 1.356985, 1, 1
0.103448, 0.034483, 0.206897, 1.252948, 1.372462, 0.006719, 1.858380, 2.080001, 0.693334, 1, 1
0.137931, 0.034483, 0.206897, 1.367877, 1.435779, 0.100128, 1.985591, 2.944018, 0.981339, 1, 1
0.172414, 0.034483, 0.206897, 1.919892, 1.899749, 0.070361, 2.701847, 2.651562, 0.883854, 1, 1
0.206897, 0.034483, 0.206897, 2.147000, 1.932755, 0.031776, 2.888972, 3.029770, 1.009923, 1, 1
0.241379, 0.034483, 0.206897, 1.929059, 1.617642, -0.007417, 2.517556, 4.080550, 1.360183, 1, 1
0.275862, 0.034483, 0.206897, 1.813861, 1.484181, -0.028757, 2.343867, 4.658131, 1.552710, 1, 1
0.310345, 0.034483, 0.206897, 1.813861, 1.484181, -0.028757, 2.343867, 4.658131, 1.552710, 1, 1
0.344828, 0.034483, 0.206897, 1.813861, 1.484181, -0.028757, 2.343867, 4.658131, 1.552710, 1, 1
0.379310, 0.034483, 0.206897, 1.813861, 1.484181, -0.028757, 2.343867, 4.658131, 1.552710, 1, 1
0.413793, 0.034483, 0.206897, 1.813861, 1.484181, -0.028757, 2.343867, 4.658131, 1.552710, 1, 1
0.448276, 0.034483, 0.206897, 1.813861, 1.484181, -0.028757, 2.343867, 4.658131, 1.552710, 1, 1
0.482759, 0.034483, 0.206897, 1.813861, 1.484181, -0.028757, 2.343867, 4.658131, 1.552710, 1, 1
0.517241, 0.034483, 0.206897, 1.813861, 1.484181, -0.028757, 2.343867, 4.658131, 1.552710, 1, 1
0.551724, 0.034483, 0.206897, 1.813861, 1.484181, -0.028757, 2.343867, 4.658131, 1.552710, 1, 1
0.586207, 0.034483, 0.206897, 1.813861, 1.484181, -0.028757, 2.343867, 4.658131, 1.552710, 1, 1
0.620690, 0.034483, 0.206897, 1.813861, 1.484181, -0.028757, 2.343867, 4.658131, 1.552710, 1, 1
0.655172, 0.034483, 0.206897, 1.813861, 1.484181, -0.028757, 2.343867, 4.658131, 1.552710, 1, 1
0.689655, 0.034483, 0.206897, 1.813861, 1.484181, -0.028757, 2.343867, 4.658131, 1.552710, 1, 1
0.724138, 0.034483, 0.206897, 1.813861, 1.484181, -0.028757, 2.343867, 4.658131, 1.552710, 1, 1
0.758621, 0.034483, 0.206897, 1.756792, 1.458158, -0.047925, 2.283602, 4.754561, 1.584854, 1, 1
0.793103, 0.034483, 0.206897, 2.487578, 1.964957, 0.046076, 3.170366, 3.563601, 1.187867, 1, 1
0.827586, 0.034483, 0.206897, 1.261702, 1.043799, -0.083727, 1.639640, 6.511251, 2.170417, 1, 1
0.862069, 0.034483, 0.206897, 1.398490, 1.224129, -0.114187, 1.862070, 4.963230, 1.654410, 1, 1
0.896552, 0.034483, 0.206897, 2.603074, 2.115064, 0.274042, 3.365202, 3.032367, 1.010789, 1, 1
0.931034, 0.034483, 0.206897, 0.863024, 0.766768, 0.076869, 1.157002, 11.056159, 3.685386, 1, 1
0.965517, 0.034483, 0.206897, 0.312248, 0.362047, -0.114599, 0.491640, 23.402085, 7.800695, 1, 1
1.000000, 0.034483, 0.206897, 0.000000, -0.017764, 0.000000, 0.017764, 26.141980, 8.713993, 1, 1
0.000000, 0.068966, 0.206897, 0.000000, -0.026987, 0.000000, 0.026987, 5.231680, 1.743893, 1, 1
0.034483, 0.068966, 0.206897, -0.007231, 0.051794, -0.089929, 0.104030, 7.211028, 2.403676, 1, 1
0.068966, 0.068966, 0.206897, -0.126405, 0.012008, -0.057760, 0.139494, 8.453519, 2.817840, 1, 1
0.103448, 0.068966, 0.206897, 0.022826, 0.113583, -0.047643, 0.125268, 11.694197, 3.898066, 1, 1
0.137931, 0.068966, 0.206897, 0.174282, 0.172510, -0.043421, 0.249037, 15.828421, 5.276140, 1, 1
0.172414, 0.068966, 0.206897, 0.242015, 0.227987, -0.060842, 0.338011, 19.360008, 6.453336, 1, 1
0.206897, 0.068966, 0.206897, 0.336088, 0.288149, -0.069762, 0.448165, 22.182947, 7.394316, 1, 1
0.241379, 0.068966, 0.206897, 0.405512, 0.333091, -0.068090, 0.529175, 24.255754, 8.085251, 1, 1
0.275862, 0.068966, 0.206897, 0.429098, 0.343050, -0.072110, 0.554083, 25.257817, 8.419272, 1, 1
0.310345, 0.068966, 0.206897, 0.429098, 0.343050, -0.072110, 0.554083, 25.257817, 8.419272, 1, 1
0.344828, 0.068966, 0.206897, 0.429098, 0.343050, -0.072110, 0.554083, 25.257817, 8.419272, 1, 1
0.379310, 0.068966, 0.206897, 0.429098, 0.343050, -0.072110, 0.554083, 25.257817, 8.419272, 1, 1
0.413793, 0.068966, 0.206897, 0.429098, 0.343050, -0.072110, 0.554083, 25.257817, 8.419272, 1, 1
0.448276, 0.068966, 0.206897, 0.429098, 0.343050, -0.072110, 0.554083, 25.257817, 8.419272, 1, 1
0.482759, 0.068966, 0.206897, 0.429098, 0.343050, -0.072110, 0.554083, 25.257817, 8.419272, 1, 1
0.517241, 0.068966, 0.206897, 0.429098, 0.343050, -0.072110, 0.554083, 25.257817, 8.419272, 1, 1
0.551724, 0.068966, 0.206897, 0.429098, 0.343050, -0.072110, 0.554083, 25.257817, 8.419272, 1, 1
0.586207, 0.068966, 0.206897, 0.429098, 0.343050, -0.072110, 0.554083, 25.257817, 8.419272, 1, 1
0.620690, 0.068966, 0.206897, 0.429098, 0.343050, -0.072110, 0.554083, 25.257817, 8.419272, 1, 1
0.655172, 0.068966, 0.206897, 0.429098, 0.343050, -0.072110, 0.554083, 25.257817, 8.419272, 1, 1
0.689655, 0.068966, 0.206897, 0.429098, 0.343050, -0.072110, 0.554083, 25.257817, 8.419272, 1, 1
0.724138, 0.068966, 0.206897, 0.429098, 0.343050, -0.072110, 0.554083, 25.257817, 8.419272, 1, 1
0.758621, 0.068966, 0.206897, 0.418407, 0.332319, -0.071348, 0.539065, 25.448185, 8.482728, 1, 1
0.793103, 0.068966, 0.206897, 0.461375, 0.369586, -0.066325, 0.594861, 24.518647, 8.172882, 1, 1
0.827586, 0.068966, 0.206897, 0.438221, 0.354840, -0.079555, 0.569454, 25.929569, 8.643190, 1, 1
0.862069, 0.068966, 0.206897, 0.401947, 0.287374, -0.077960, 0.500223, 24.723860, 8.241287, 1, 1
0.896552, 0.068966, 0.206897, 0.624643, 0.448508, -0.041342, 0.770095, 18.467726, 6.155909, 1, 1
0.931034, 0.068966, 0.206897, 0.933568, 0.787223, -0.015829, 1.221278, 18.194611, 6.064870, 1, 1
0.965517, 0.068966, 0.206897, 0.460819, 0.452137, -0.161203, 0.665409, 30.279947, 10.093316, 1, 1
1.000000, 0.068966, 0.206897, 0.000000, -0.026013, 0.000000, 0.026013, 35.359461, 11.786487, 1, 1
0.000000, 0.103448, 0.206897, -0.000000, 0.093189, -0.000000, 0.093189, 3.007876, 1.002625, 1, 1
0.034483, 0.103448, 0.206897, 0.419252, 0.280147, -0.040470, 0.505858, 4.082625, 1.360875, 1, 1
0.068966, 0.103448, 0.206897, 0.443863, 0.496142, -0.058615, 0.668287, 4.144228, 1.381409, 1, 1
0.103448, 0.103448, 0.206897, 0.468289, 0.607494, -0.127209, 0.777513, 5.017867, 1.672622, 1, 1
0.137931, 0.103448, 0.206897, 0.511859, 0.610141, -0.084615, 0.800894, 7.970039, 2.656680, 1, 1
0.172414, 0.103448, 0.206897, 0.507440, 0.589914, -0.121602, 0.787579, 10.926953, 3.642318, 1, 1
0.206897, 0.103448, 0.206897, 0.594323, 0.639384, -0.131668, 0.882819, 13.381862, 4.460621, 1, 1
0.241379, 0.103448, 0.206897, 0.663461, 0.665482, -0.128331, 0.948428, 15.615395, 5.205132, 1, 1
0.275862, 0.103448, 0.206897, 0.684467, 0.660238, -0.131136, 0.960004, 16.654986, 5.551662, 1, 1
0.310345, 0.103448, 0.206897, 0.684467, 0.660238, -0.131136, 0.960004, 16.654986, 5.551662, 1, 1
0.344828, 0.103448, 0.206897, 0.684467, 0.660238, -0.131136, 0.960004, 16.654986, 5.551662, 1, 1
0.379310, 0.103448, 0.206897, 0.684467, 0.660238, -0.131136, 0.960004, 16.654986, 5.551662, 1, 1
0.413793, 0.103448, 0.206897, 0.684467, 0.660238, -0.131136, 0.960004, 16.654986, 5.551662, 1, 1
0.448276, 0.103448, 0.206897, 0.684467, 0.660238, -0.131136, 0.960004, 16.654986, 5.551662, 1, 1
0.482759, 0.103448, 0.206897, 0.684467, 0.660238, -0.131136, 0.960004, 16.654986, 5.551662, 1, 1
0.517241, 0.103448, 0.206897, 0.684467, 0.660238, -0.131136, 0.960004, 16.654986, 5.551662, 1, 1
0.551724, 0.103448, 0.206897, 0.684467, 0.660238, -0.131136, 0.960004, 16.654986, 5.551662, 1, 1
0.586207, 0.103448, 0.206897, 0.684467, 0.660238, -0.131136, 0.960004, 16.654986, 5.551662, 1, 1
0.620690, 0.103448, 0.206897, 0.684467, 0.660238, -0.131136, 0.960004, 16.654986, 5.551662, 1, 1
0.655172, 0.103448, 0.206897, 0.684467, 0.660238, -0.131136, 0.960004, 16.654986, 5.551662, 1, 1
0.689655, 0.103448, 0.206897, 0.684467, 0.660238, -0.131136, 0.960004, 16.654986, 5.551662, 1, 1
0.724138, 0.103448, 0.206897, 0.684467, 0.660238, -0.131136, 0.960004, 16.654986, 5.551662, 1, 1
0.758621, 0.103448, 0.206897, 0.683435, 0.657802, -0.130081, 0.957449, 16.665196, 5.555065, 1, 1
0.793103, 0.103448, 0.206897, 0.721225, 0.701387, -0.132824, 1.014766, 16.134499, 5.378166, 1, 1
0.827586, 0.103448, 0.206897, 0.588441, 0.571692, -0.141219, 0.832489, 18.267744, 6.089248, 1, 1
0.862069, 0.103448, 0.206897, 0.440919, 0.432578, -0.123339, 0.629877, 20.368627, 6.789542, 1, 1
0.896552, 0.103448, 0.206897, 0.487305, 0.461512, -0.094388, 0.677767, 18.888147, 6.296049, 1, 1
0.931034, 0.103448, 0.206897, 0.780943, 0.782250, -0.086591, 1.108731, 17.534514, 5.844838, 1, 1
0.965517, 0.103448, 0.206897, 0.453526, 0.525344, -0.179723, 0.716919, 30.403732, 10.134577, 1, 1
1.000000, 0.103448, 0.206897, 0.000000, -0.000550, 0.000000, 0.000550, 38.434080, 12.811360, 1, 1
0.000000, 0.137931, 0.206897, 0.000000, -0.017400, -0.000000, 0.017400, 3.798952, 1.266317, 1, 1
0.034483, 0.137931, 0.206897, 0.147357, 0.136870, -0.039589, 0.204975, 5.519015, 1.839672, 1, 1
0.068966, 0.137931, 0.206897, 0.103070, 0.284872, -0.062672, 0.309360, 5.767082, 1.922361, 1, 1
0.103448, 0.137931, 0.206897, 0.227327, 0.348559, -0.084294, 0.424590, 7.211358, 2.403786, 1, 1
0.137931, 0.137931, 0.206897, 0.336536, 0.426418, -0.059366, 0.546455, 11.449094, 3.816365, 1, 1
0.172414, 0.137931, 0.206897, 0.365433, 0.439825, -0.096062, 0.579841, 14.640237, 4.880079, 1, 1
0.206897, 0.137931, 0.206897, 0.455442, 0.508177, -0.106242, 0.690622, 17.732253, 5.910751, 1, 1
0.241379, 0.137931, 0.206897, 0.529196, 0.544057, -0.104267, 0.766106, 20.157426, 6.719142, 1, 1
0.275862, 0.137931, 0.206897, 0.553554, 0.547629, -0.107174, 0.786006, 21.257208, 7.085736, 1, 1
0.310345, 0.137931, 0.206897, 0.553554, 0.547629, -0.107174, 0.786006, 21.257208, 7.085736, 1, 1
0.344828, 0.137931, 0.206897, 0.553554, 0.547629, -0.107174, 0.786006, 21.257208, 7.085736, 1, 1
0.379310, 0.137931, 0.206897, 0.553554, 0.547629, -0.107174, 0.786006, 21.257208, 7.085736, 1, 1
0.413793, 0.137931, 0.206897, 0.553554, 0.547629, -0.107174, 0.786006, 21.257208, 7.085736, 1, 1
0.448276, 0.137931, 0.206897, 0.553554, 0.547629, -0.107174, 0.786006, 21.257208, 7.085736, 1, 1
0.482759, 0.137931, 0.206897, 0.553554, 0.547629, -0.107174, 0.786006, 21.257208, 7.085736, 1, 1
0.517241, 0.137931, 0.206897, 0.553554, 0.547629, -0.107174, 0.786006, 21.257208, 7.085736, 1, 1
0.551724, 0.137931, 0.206897, 0.553554, 0.547629, -0.107174, 0.786006, 21.257208, 7.085736, 1, 1
0.586207, 0.137931, 0.206897, 0.553554, 0.547629, -0.107174, 0.786006, 21.257208, 7.085736, 1, 1
0.620690, 0.137931, 0.206897, 0.553554, 0.547629, -0.107174, 0.786006, 21.257208, 7.085736, 1, 1
0.655172, 0.137931, 0.206897, 0.553554, 0.547629, -0.107174, 0.786006, 21.257208, 7.085736, 1, 1
0.689655, 0.137931, 0.206897, 0.553554, 0.547629, -0.107174, 0.786006, 21.257208, 7.085736, 1, 1
0.724138, 0.137931, 0.206897, 0.553554, 0.547629, -0.107174, 0.786006, 21.257208, 7.085736, 1, 1
0.758621, 0.137931, 0.206897, 0.546652, 0.540585, -0.106385, 0.776130, 21.352077, 7.117359, 1, 1
0.793103, 0.137931, 0.206897, 0.586020, 0.585489, -0.106283, 0.835172, 20.763521, 6.921174, 1, 1
